id,1,2,3,4
1354,17,218,464,51
1355,0,25,196,508
1356,214,528,66,0
1357,15,213,852,2477
1358,1416,318,20,0
1359,263,517,50,0
1360,231,522,47,0
1361,0,61,578,236
1362,0,14,207,505
1363,45,491,243,17
1364,0,51,488,56
1365,0,18,242,581
1366,0,62,538,276
1367,0,119,1028,757
1368,0,75,492,239
1369,59,474,221,14
1370,27,243,537,75
1371,216,536,67,0
1372,0,140,1047,293
1373,56,448,216,19
1374,0,21,229,515
1375,19,198,530,51
1376,42,480,227,22
1377,54,363,51,0
1378,454,600,72,0
1379,770,473,43,0
1380,79,651,205,14
1381,0,23,237,771
1382,0,61,523,218
1383,0,49,490,256
1384,234,570,74,1
1385,0,114,706,286
1386,17,199,452,40
1387,0,22,251,530
1388,57,431,198,17
1389,72,452,212,21
1390,628,217,16,0
1391,60,516,246,19
1392,239,600,82,1
1393,44,463,224,16
1394,0,61,517,217
1395,0,28,270,714
1396,0,54,503,227
1397,0,302,2557,498
1398,0,55,511,216
1399,0,27,214,468
1400,0,20,328,1245
1401,71,599,259,25
1402,269,266,35,0
1403,232,468,55,0
1404,243,496,61,0
1405,117,172,16,0
1406,16,200,501,56
1407,74,481,212,21
1408,46,500,226,17
1409,531,186,11,1
1410,0,54,530,252
1411,0,29,254,611
1412,0,51,598,227
1413,21,209,555,66
1414,10,156,166,15
1415,492,186,14,0
1416,7,209,450,62
1417,21,210,448,51
1418,0,74,586,228
1419,63,559,230,24
1420,0,21,266,1108
1421,0,53,616,1119
1422,571,224,25,0
1423,20,287,866,77
1424,43,477,222,15
1425,186,434,60,0
1426,0,69,556,230
1427,0,72,661,213
1428,225,476,56,0
1429,27,247,558,67
1430,57,549,273,21
1431,248,552,64,0
1432,70,514,232,17
1433,55,515,215,19
1434,87,873,261,21
1435,70,492,209,23
1436,73,627,243,11
1437,63,489,184,20
1438,241,483,53,0
1439,0,23,216,486
1440,0,15,203,512
1441,0,77,636,237
1442,0,26,238,528
1443,45,528,241,13
1444,956,2028,230,0
1445,15,238,504,72
1446,19,270,568,56
1447,12,225,516,71
1448,0,79,541,236
1449,303,1108,137,0
1450,0,17,234,539
1451,0,61,507,227
1452,0,36,352,1170
1453,566,234,10,0
1454,71,626,350,27
1455,0,36,372,602
1456,1618,560,39,0
1457,608,256,19,0
1458,0,165,1384,589
1459,7,255,688,90
1460,0,24,254,644
1461,36,350,701,77
1462,209,535,66,0
1463,1157,849,108,0
1464,16,245,811,97
1465,26,243,508,65
1466,98,785,498,51
1467,71,587,275,22
1468,251,521,65,0
1469,18,230,540,54
1470,59,513,242,26
1471,0,13,275,772
1472,85,561,327,24
1473,70,512,214,21
1474,245,776,71,0
1475,13,219,572,75
1476,0,83,611,340
1477,0,61,557,259
1478,494,231,31,0
1479,18,178,423,64
1480,819,363,39,0
1481,526,545,65,0
1482,68,417,183,19
1483,0,65,508,250
1484,58,535,236,24
1485,0,105,647,194
1486,219,640,68,0
1487,896,650,69,0
1488,0,17,228,626
1489,0,56,526,205
1490,58,627,515,56
1491,261,503,54,0
1492,291,581,66,0
1493,279,566,72,2
1494,451,192,18,0
1495,26,238,441,74
1496,66,570,228,20
1497,1,97,1071,741
1498,0,21,239,592
1499,15,248,577,80
1500,694,251,19,0
1501,212,448,71,2
1502,0,74,523,272
1503,0,58,491,213
1504,0,41,476,177
1505,22,229,642,66
1506,0,13,188,533
1507,0,81,516,192
1508,49,540,226,18
1509,586,285,23,0
1510,20,308,281,32
1511,484,182,24,2
1512,508,219,22,0
1513,60,493,204,13
1514,41,357,54,0
1515,69,665,343,38
1516,56,502,248,17
1517,0,61,455,197
1518,232,551,59,4
1519,21,238,586,71
1520,0,18,219,462
1521,0,63,524,270
1522,32,248,498,63
1523,0,56,331,29
1524,585,290,25,0
1525,222,503,46,0
1526,107,864,378,38
1527,0,30,270,592
1528,234,461,66,0
1529,274,487,55,0
1530,0,31,213,517
1531,0,82,626,237
1532,3,21,241,579
1533,0,56,470,237
1534,558,270,30,0
1535,609,261,21,0
1536,53,417,198,15
1537,11,191,491,50
1538,259,566,60,0
1539,799,475,59,0
1540,236,503,61,1
1541,459,222,15,0
1542,0,68,499,235
1543,0,55,454,235
1544,51,462,188,22
1545,239,474,55,1
1546,0,18,185,490
1547,231,585,67,0
1548,21,224,552,63
1549,62,541,250,29
1550,205,474,58,0
1551,713,1297,160,0
1552,0,105,751,296
1553,0,46,412,685
1554,0,19,196,484
1555,456,205,17,0
1556,993,1287,156,0
1557,233,634,65,0
1558,68,643,226,21
1559,0,50,537,246
1560,574,273,25,0
1561,0,15,172,535
1562,296,571,60,0
1563,86,654,258,28
1564,109,758,428,38
1565,22,258,567,66
1566,221,508,53,0
1567,65,559,239,17
1568,216,515,58,0
1569,225,508,62,0
1570,234,550,63,0
1571,0,77,703,423
1572,37,389,814,121
1573,78,713,223,14
1574,20,249,722,96
1575,0,24,222,503
1576,0,69,481,256
1577,547,255,15,0
1578,14,226,782,107
1579,12,229,472,57
1580,19,230,680,80
1581,0,98,633,83
1582,0,18,202,491
1583,69,665,252,14
1584,245,598,70,0
1585,1088,2043,257,0
1586,570,316,33,0
1587,24,204,509,64
1588,1,18,229,616
1589,27,396,1100,125
1590,0,89,665,87
1591,21,218,519,50
1592,0,91,588,218
1593,26,209,562,70
1594,553,271,17,0
1595,25,234,498,66
1596,27,233,497,63
1597,61,531,210,15
1598,513,253,19,0
1599,0,39,318,309
1600,0,67,526,242
1601,0,64,608,806
1602,51,530,229,22
1603,0,47,301,42
1604,0,28,214,496
1605,0,54,444,161
1606,15,188,465,50
1607,1,75,551,311
1608,0,25,297,620
1609,16,200,468,64
1610,45,537,196,19
1611,117,1146,606,59
1612,81,643,206,22
1613,226,482,61,0
1614,269,720,96,2
1615,0,67,579,223
1616,12,186,497,49
1617,48,463,1108,129
1618,1274,619,67,0
1619,554,209,14,3
1620,267,556,58,3
1621,66,496,250,26
1622,504,174,19,0
1623,15,178,182,21
1624,0,73,579,279
1625,0,21,348,575
1626,14,204,653,72
1627,72,515,207,28
1628,0,125,1038,337
1629,1021,288,28,0
1630,244,470,54,0
1631,325,1135,148,1
1632,0,31,253,520
1633,189,562,76,0
1634,380,608,56,0
1635,14,236,680,69
1636,0,67,515,218
1637,3,16,191,490
1638,630,996,115,0
1639,0,15,236,487
1640,0,18,209,531
1641,49,476,203,18
1642,20,235,480,62
1643,3,54,479,215
1644,211,518,65,0
1645,98,829,273,19
1646,194,538,66,0
1647,249,775,90,0
1648,187,155,22,0
1649,365,756,87,0
1650,80,608,247,17
1651,78,589,274,28
1652,0,23,314,668
1653,214,645,71,0
1654,63,558,206,20
1655,237,497,63,2
1656,22,245,541,51
1657,65,579,204,17
1658,225,479,45,0
1659,540,251,23,0
1660,634,290,27,0
1661,518,196,23,0
1662,0,67,587,222
1663,514,225,19,0
1664,524,241,18,0
1665,522,220,21,0
1666,317,602,72,0
1667,0,21,216,458
1668,24,287,551,67
1669,866,1398,171,5
1670,13,208,570,57
1671,3,60,522,258
1672,19,220,509,58
1673,1,58,498,237
1674,570,247,18,0
1675,19,227,550,55
1676,501,203,24,0
1677,221,609,64,0
1678,11,299,811,100
1679,15,198,195,23
1680,67,591,226,21
1681,0,55,446,165
1682,0,55,520,185
1683,504,247,20,0
1684,19,204,561,66
1685,0,19,222,530
1686,572,295,32,0
1687,0,24,259,504
1688,0,11,220,552
1689,64,504,207,20
1690,479,233,18,0
1691,22,219,529,63
1692,251,703,92,0
1693,190,1146,567,53
1694,210,489,55,2
1695,27,232,511,57
1696,13,191,515,59
1697,347,1036,237,13
1698,377,624,71,0
1699,22,218,549,54
1700,1,17,242,436
1701,13,186,482,48
1702,80,554,220,25
1703,197,517,73,0
1704,21,247,642,80
1705,667,190,19,0
1706,0,11,235,550
1707,73,545,241,19
1708,70,487,191,24
1709,0,18,159,148
1710,0,58,409,58
1711,0,18,202,461
1712,84,632,297,25
1713,0,31,215,213
1714,572,1921,238,0
1715,204,524,52,0
1716,63,498,195,19
1717,523,263,35,0
1718,553,305,22,0
1719,60,489,220,17
1720,24,272,599,73
1721,67,527,240,19
1722,0,14,172,170
1723,3,99,590,246
1724,24,215,485,61
1725,65,601,211,11
1726,216,719,95,0
1727,66,628,328,40
1728,303,560,74,1
1729,0,23,228,469
1730,270,959,115,0
1731,12,218,557,69
1732,508,284,28,0
1733,0,12,201,488
1734,0,19,263,657
1735,0,55,603,223
1736,573,280,19,0
1737,241,501,57,0
1738,17,233,580,77
1739,501,240,24,0
1740,754,279,18,0
1741,541,206,18,0
1742,27,213,574,67
1743,198,157,24,1
1744,499,186,22,1
1745,0,30,218,605
1746,0,53,599,308
1747,237,479,62,0
1748,27,376,696,92
1749,126,1006,406,51
1750,208,461,53,0
1751,1,76,503,232
1752,18,241,497,70
1753,0,16,249,516
1754,58,496,216,24
1755,89,698,224,24
1756,27,196,495,56
1757,25,290,510,85
1758,0,61,496,217
1759,0,56,424,229
1760,72,584,198,20
1761,2,20,222,494
1762,311,587,76,0
1763,74,445,217,19
1764,204,467,64,0
1765,229,491,65,0
1766,573,208,12,0
1767,63,513,208,17
1768,17,219,559,67
1769,48,372,606,85
1770,0,72,617,236
1771,0,42,401,981
1772,0,27,243,544
1773,0,62,568,370
1774,46,501,225,13
1775,588,246,24,0
1776,608,327,28,0
1777,0,52,506,214
1778,21,208,488,46
1779,576,309,26,0
1780,84,763,278,21
1781,45,464,1076,130
1782,0,75,642,264
1783,0,14,229,514
1784,0,95,833,250
1785,31,234,521,77
1786,186,496,66,0
1787,0,71,510,207
1788,64,545,226,27
1789,215,494,59,0
1790,0,30,234,471
1791,867,247,10,0
1792,62,521,170,20
1793,0,60,518,216
1794,1,24,395,1929
1795,0,62,445,189
1796,54,467,170,15
1797,0,62,606,239
1798,0,21,230,630
1799,299,551,72,0
1800,0,15,210,546
1801,19,165,144,25
1802,17,284,620,52
1803,2,24,245,537
1804,219,231,27,0
1805,3,163,1247,467
1806,0,19,229,553
1807,178,451,68,0
1808,28,279,579,62
1809,0,23,256,529
1810,226,572,70,0
1811,85,817,1141,128
1812,188,174,25,0
1813,550,290,22,5
1814,86,597,212,20
1815,201,456,55,1
1816,209,506,63,0
1817,0,18,232,616
1818,81,639,234,24
1819,0,21,243,526
1820,0,58,501,252
1821,0,15,207,512
1822,15,228,600,69
1823,561,212,21,0
1824,23,196,567,57
1825,515,233,22,0
1826,11,193,472,69
1827,182,161,22,0
1828,483,229,22,0
1829,23,242,643,60
1830,0,15,231,548
1831,532,220,21,0
1832,0,14,172,485
1833,303,615,83,3
1834,47,499,226,22
1835,76,587,327,28
1836,35,432,671,77
1837,0,19,234,495
1838,641,358,24,0
1839,277,754,87,0
1840,0,54,539,227
1841,478,193,11,0
1842,0,72,511,211
1843,20,244,531,69
1844,60,556,220,29
1845,54,522,200,16
1846,199,528,65,0
1847,0,26,235,447
1848,0,16,291,1105
1849,765,469,44,0
1850,526,236,24,0
1851,0,56,521,216
1852,0,56,477,234
1853,21,211,518,68
1854,34,426,683,67
1855,0,18,193,486
1856,0,28,159,200
1857,180,158,20,0
1858,15,277,937,113
1859,64,566,236,16
1860,74,533,221,16
1861,211,497,57,0
1862,469,1916,461,25
1863,0,70,557,279
1864,0,48,391,1176
1865,0,61,522,222
1866,498,195,25,0
1867,18,203,490,48
1868,0,55,494,219
1869,83,624,207,21
1870,318,669,76,0
1871,218,579,72,0
1872,810,486,57,0
1873,0,14,197,440
1874,0,74,539,198
1875,70,608,304,27
1876,49,574,231,14
1877,615,275,25,0
1878,0,61,515,567
1879,202,444,54,0
1880,245,543,65,0
1881,542,218,21,0
1882,38,473,895,84
1883,464,231,18,2
1884,252,555,52,0
1885,51,451,218,14
1886,69,684,231,22
1887,0,20,167,461
1888,222,665,94,0
1889,0,22,202,432
1890,778,241,28,0
1891,496,196,18,0
1892,0,46,445,216
1893,17,230,517,62
1894,18,220,452,52
1895,18,247,622,77
1896,171,469,58,0
1897,1,48,502,217
1898,63,580,281,29
1899,0,16,213,475
1900,0,52,354,54
1901,193,469,47,0
1902,0,52,523,222
1903,1495,361,21,0
1904,519,255,24,0
1905,21,223,474,57
1906,240,481,55,0
1907,19,300,489,63
1908,29,314,570,63
1909,207,570,55,0
1910,234,482,80,0
1911,0,67,545,322
1912,216,487,63,0
1913,0,70,544,228
1914,59,515,220,16
1915,63,550,243,13
1916,683,441,45,0
1917,0,138,1066,419
1918,61,516,200,17
1919,0,61,598,309
1920,59,671,910,106
1921,353,244,22,0
1922,0,75,607,221
1923,539,229,16,0
1924,231,466,54,0
1925,197,459,49,0
1926,649,277,21,0
1927,36,337,633,67
1928,219,515,69,0
1929,35,403,680,79
1930,15,259,963,123
1931,0,15,168,449
1932,258,580,69,0
1933,0,53,476,196
1934,502,222,26,2
1935,524,228,23,0
1936,0,63,539,235
1937,36,487,213,15
1938,0,23,190,479
1939,245,730,104,0
1940,0,72,594,301
1941,950,379,35,0
1942,0,27,186,516
1943,2,85,598,269
1944,0,18,240,495
1945,0,67,522,190
1946,587,211,17,0
1947,601,240,23,0
1948,0,20,202,490
1949,0,22,214,536
1950,215,453,55,0
1951,682,255,24,0
1952,63,492,220,19
1953,63,466,231,19
1954,522,193,20,0
1955,38,456,228,20
1956,0,22,210,459
1957,237,683,97,0
1958,31,244,473,59
1959,59,521,245,21
1960,0,71,456,235
1961,80,545,263,19
1962,1,20,215,488
1963,0,15,192,467
1964,543,226,14,0
1965,19,170,507,47
1966,82,572,227,23
1967,184,502,65,0
1968,574,293,35,0
1969,0,22,235,426
1970,602,213,13,0
1971,0,21,192,531
1972,501,208,38,0
1973,0,22,237,528
1974,198,493,50,0
1975,526,1053,117,0
1976,269,534,64,0
1977,0,54,486,230
1978,164,161,18,0
1979,234,453,66,0
1980,476,232,18,0
1981,0,45,343,43
1982,67,459,208,6
1983,679,259,21,0
1984,0,24,258,537
1985,204,509,57,0
1986,531,234,23,0
1987,134,1193,571,50
1988,0,26,235,579
1989,0,22,251,770
1990,549,206,13,0
1991,1,65,594,272
1992,47,567,1399,171
1993,0,23,203,491
1994,20,222,533,73
1995,87,729,272,23
1996,0,16,188,467
1997,85,659,265,23
1998,40,377,703,66
1999,24,262,667,95
2000,0,16,258,616
2001,622,344,20,0
2002,0,53,529,215
2003,0,59,424,63
2004,0,55,464,237
2005,0,20,206,476
2006,76,506,212,14
2007,88,548,226,21
2008,50,434,200,21
2009,210,479,54,0
2010,534,202,21,0
2011,0,30,187,509
2012,531,211,17,0
2013,16,243,499,58
2014,0,27,257,553
2015,27,343,702,79
2016,166,1277,327,20
2017,21,172,162,9
2018,211,454,62,0
2019,252,1975,579,23
2020,270,608,74,0
2021,0,23,224,556
2022,15,198,474,55
2023,16,206,461,47
2024,62,643,326,38
2025,0,18,219,529
2026,0,25,207,566
2027,74,472,211,16
2028,204,571,264,17
2029,15,225,542,55
2030,299,725,105,0
2031,1,53,453,654
2032,0,28,211,532
2033,491,214,16,0
2034,242,540,74,0
2035,144,1420,1023,116
2036,0,98,747,231
2037,242,550,64,0
2038,193,499,41,0
2039,70,524,236,20
2040,0,15,212,467
2041,114,916,241,20
2042,858,1243,147,0
2043,53,419,58,0
2044,439,775,101,0
2045,14,203,445,51
2046,144,1298,326,14
2047,290,748,87,0
2048,218,532,62,0
2049,558,217,15,0
2050,54,519,196,19
2051,57,458,181,12
2052,75,518,218,17
2053,208,489,63,0
2054,557,206,22,0
2055,80,691,195,20
2056,0,66,606,229
2057,203,458,57,0
2058,498,227,13,0
2059,510,235,18,0
2060,59,534,215,18
2061,452,229,16,0
2062,551,273,26,0
2063,0,65,500,239
2064,241,544,62,0
2065,436,717,81,0
2066,25,283,624,74
2067,0,71,547,222
2068,276,534,60,0
2069,22,226,507,55
2070,492,224,17,0
2071,231,561,61,0
2072,0,16,237,650
2073,144,1024,492,51
2074,0,53,475,197
2075,222,534,60,0
2076,0,61,541,251
2077,75,620,245,24
2078,17,206,504,60
2079,0,18,223,629
2080,61,482,202,15
2081,14,208,526,56
2082,18,234,505,59
2083,201,512,70,0
2084,250,491,64,0
2085,28,277,651,89
2086,528,243,10,0
2087,239,477,57,0
2088,71,625,906,104
2089,57,488,217,22
2090,20,245,708,91
2091,0,67,598,256
2092,569,242,19,0
2093,0,127,1002,282
2094,185,452,53,0
2095,0,95,919,575
2096,20,240,516,61
2097,591,252,18,0
2098,0,26,268,567
2099,8,152,1150,756
2100,112,967,629,66
2101,0,58,469,187
2102,63,472,208,16
2103,0,73,506,258
2104,548,210,13,0
2105,20,202,562,78
2106,47,516,238,28
2107,67,587,232,20
2108,561,254,29,0
2109,112,829,270,25
2110,251,560,64,0
2111,31,306,774,84
2112,41,437,779,93
2113,0,90,762,290
2114,0,19,213,512
2115,17,217,543,69
2116,23,203,506,75
2117,277,491,74,0
2118,46,466,190,23
2119,223,563,65,0
2120,22,223,463,66
2121,0,58,549,282
2122,0,18,231,462
2123,192,434,56,0
2124,0,53,480,239
2125,70,561,229,13
2126,10,188,456,57
2127,120,1057,290,15
2128,56,482,207,22
2129,15,228,581,58
2130,0,83,683,318
2131,586,227,25,0
2132,0,64,572,239
2133,545,256,22,0
2134,243,525,57,0
2135,15,185,484,67
2136,0,66,558,260
2137,1534,641,62,0
2138,0,60,457,222
2139,214,465,77,0
2140,0,18,205,567
2141,73,571,238,19
2142,97,708,305,27
2143,0,81,661,420
2144,1,28,220,505
2145,0,43,316,48
2146,1187,481,35,0
2147,29,182,459,62
2148,0,60,463,216
2149,18,247,525,64
2150,20,190,422,69
2151,0,16,217,460
2152,0,99,856,563
2153,0,23,258,549
2154,140,1209,427,44
2155,21,219,426,62
2156,226,512,64,0
2157,0,88,745,202
2158,57,611,1116,133
2159,0,40,306,32
2160,507,253,15,0
2161,24,272,555,78
2162,0,34,308,915
2163,474,216,19,0
2164,0,13,213,493
2165,56,420,80,0
2166,518,230,26,0
2167,24,227,555,61
2168,268,545,69,0
2169,290,573,69,0
2170,508,206,23,4
2171,53,478,226,21
2172,0,29,296,917
2173,0,57,446,203
2174,1,48,460,217
2175,63,546,67,0
2176,272,539,65,0
2177,371,933,129,0
2178,187,431,57,0
2179,198,447,70,0
2180,19,183,461,52
2181,0,23,339,40
2182,0,15,213,467
2183,67,611,324,26
2184,317,555,74,0
2185,67,533,257,17
2186,0,30,217,498
2187,226,541,76,3
2188,0,24,223,531
2189,0,24,250,552
2190,41,365,712,50
2191,529,1248,176,0
2192,200,460,68,0
2193,486,192,15,0
2194,23,234,486,44
2195,518,223,18,0
2196,65,604,257,17
2197,264,769,89,0
2198,16,217,500,61
2199,81,793,472,48
2200,0,60,456,190
2201,223,700,93,0
2202,0,78,580,229
2203,209,449,61,0
2204,0,19,223,535
2205,61,467,207,16
2206,0,16,162,160
2207,52,487,228,19
2208,69,529,216,19
2209,18,211,505,64
2210,567,237,18,0
2211,0,78,623,925
2212,223,857,118,0
2213,24,211,451,52
2214,183,504,60,0
2215,446,238,23,2
2216,23,211,578,80
2217,513,218,18,0
2218,0,16,211,591
2219,135,1142,790,75
2220,49,464,237,26
2221,0,23,277,311
2222,0,65,571,210
2223,355,658,55,0
2224,3,58,622,345
2225,0,70,614,353
2226,0,14,179,501
2227,59,498,218,17
2228,202,510,64,0
2229,63,534,201,12
2230,0,67,433,214
2231,15,303,1044,115
2232,191,526,60,0
2233,566,242,22,0
2234,469,227,16,0
2235,0,61,490,210
2236,0,35,294,564
2237,530,236,22,3
2238,56,571,214,12
2239,237,523,63,0
2240,60,507,222,19
2241,98,756,245,20
2242,74,638,334,33
2243,0,71,444,222
2244,520,269,32,0
2245,52,609,1760,213
2246,249,856,127,0
2247,2,74,507,219
2248,79,755,382,43
2249,268,831,97,0
2250,0,19,232,495
2251,482,199,25,0
2252,39,492,213,12
2253,248,539,66,0
2254,465,237,28,0
2255,64,460,214,19
2256,0,16,252,547
2257,57,526,232,20
2258,543,258,34,0
2259,201,457,76,2
2260,24,298,578,49
2261,0,29,253,614
2262,0,33,347,730
2263,51,514,193,22
2264,0,62,497,220
2265,23,240,524,90
2266,0,20,239,508
2267,74,520,206,22
2268,504,219,12,0
2269,216,448,49,0
2270,18,202,471,51
2271,256,548,69,0
2272,65,583,255,18
2273,266,737,77,0
2274,0,54,491,252
2275,0,25,247,603
2276,0,46,382,53
2277,0,24,168,173
2278,50,510,194,15
2279,0,22,333,1492
2280,74,640,234,28
2281,0,71,556,231
2282,0,63,627,328
2283,244,518,48,0
2284,0,68,521,197
2285,62,455,187,16
2286,16,207,474,70
2287,16,208,449,42
2288,0,68,510,232
2289,22,185,520,51
2290,67,531,254,23
2291,19,262,576,69
2292,19,209,484,69
2293,21,220,490,62
2294,264,595,70,0
2295,613,209,19,0
2296,0,69,560,305
2297,247,598,74,0
2298,551,258,23,0
2299,15,236,493,54
2300,0,17,193,514
2301,220,231,24,0
2302,202,201,17,0
2303,24,166,459,53
2304,231,619,69,0
2305,266,512,56,0
2306,19,226,526,67
2307,0,29,246,515
2308,0,58,484,226
2309,508,65,164,0
2310,3,58,552,222
2311,74,528,255,18
2312,186,550,59,0
2313,0,65,518,214
2314,0,15,231,513
2315,51,490,753,72
2316,66,539,250,27
2317,278,489,55,0
2318,15,174,504,54
2319,0,9,259,551
2320,188,454,52,0
2321,77,531,199,20
2322,441,196,21,0
2323,225,513,54,0
2324,60,588,256,18
2325,563,214,24,0
2326,0,48,444,245
2327,20,284,552,73
2328,61,576,327,22
2329,0,21,204,461
2330,33,229,228,17
2331,23,246,567,64
2332,510,240,24,0
2333,81,630,258,20
2334,0,73,484,190
2335,591,213,18,0
2336,234,531,80,0
2337,20,259,535,74
2338,232,561,79,1
2339,501,204,25,0
2340,27,285,519,78
2341,231,496,57,0
2342,0,63,472,260
2343,0,33,261,540
2344,205,448,47,1
2345,221,468,65,0
2346,452,178,13,0
2347,0,20,218,485
2348,201,542,72,0
2349,64,520,204,17
2350,72,671,414,40
2351,29,234,521,71
2352,17,214,608,79
2353,306,1195,157,0
2354,533,245,27,0
2355,0,57,541,262
2356,522,236,19,0
2357,24,246,682,90
2358,209,543,73,0
2359,200,512,68,0
2360,532,167,27,0
2361,511,218,24,0
2362,483,220,21,0
2363,21,336,641,49
2364,73,556,231,18
2365,492,245,15,0
2366,0,96,817,537
2367,15,210,490,64
2368,607,337,30,0
2369,0,26,229,541
2370,438,181,21,4
2371,17,238,466,46
2372,19,243,498,64
2373,599,2160,251,0
2374,15,199,440,47
2375,68,509,287,19
2376,503,193,28,0
2377,0,62,540,274
2378,467,211,8,0
2379,0,15,240,718
2380,19,172,452,65
2381,0,63,504,216
2382,0,18,209,457
2383,64,464,70,22
2384,1009,280,24,0
2385,0,78,594,198
2386,54,511,190,20
2387,199,488,58,0
2388,269,556,56,0
2389,0,14,213,470
2390,21,461,1996,245
2391,527,210,19,0
2392,563,242,28,0
2393,714,387,32,0
2394,222,533,78,0
2395,468,180,12,0
2396,51,493,219,13
2397,25,319,808,81
2398,0,17,224,492
2399,0,24,223,542
2400,298,1379,156,0
2401,0,100,890,525
2402,24,230,490,52
2403,0,26,231,556
2404,18,231,496,63
2405,313,577,77,0
2406,20,217,651,68
2407,235,539,65,0
2408,50,468,181,22
2409,207,497,55,0
2410,17,243,514,42
2411,0,19,229,596
2412,196,490,64,1
2413,1,54,508,224
2414,22,211,523,74
2415,478,201,25,0
2416,0,23,213,581
2417,256,740,111,0
2418,29,349,1192,937
2419,0,80,627,284
2420,0,50,369,41
2421,0,202,478,48
2422,0,59,491,232
2423,0,34,324,646
2424,0,67,474,237
2425,582,340,36,0
2426,0,54,532,232
2427,499,189,24,0
2428,199,503,53,0
2429,0,21,236,480
2430,0,56,544,304
2431,45,420,67,0
2432,0,60,544,280
2433,526,216,17,0
2434,0,67,563,190
2435,491,208,15,0
2436,19,178,471,66
2437,24,283,860,118
2438,0,15,224,665
2439,445,228,20,1
2440,217,538,68,0
2441,646,283,19,0
2442,45,485,195,14
2443,79,600,276,23
2444,12,213,553,56
2445,0,85,640,63
2446,498,193,26,0
2447,0,63,473,201
2448,29,259,472,253
2449,472,247,15,0
2450,0,63,503,196
2451,0,14,208,427
2452,0,67,474,187
2453,453,193,13,0
2454,634,314,31,0
2455,61,619,195,23
2456,619,218,19,0
2457,0,124,1061,293
2458,88,731,442,45
2459,0,9,209,535
2460,220,564,60,0
2461,0,12,227,491
2462,508,209,20,0
2463,0,32,308,673
2464,28,250,545,51
2465,0,17,212,923
2466,47,518,214,21
2467,25,220,502,62
2468,581,253,20,0
2469,230,556,62,0
2470,556,213,17,0
2471,534,246,19,0
2472,770,470,61,0
2473,0,77,644,272
2474,460,193,21,0
2475,14,234,511,75
2476,256,508,67,3
2477,14,207,527,53
2478,544,252,20,0
2479,40,386,672,66
2480,502,262,14,1
2481,172,165,21,0
2482,154,1203,505,45
2483,547,224,14,0
2484,0,15,208,538
2485,64,496,207,25
2486,215,485,70,0
2487,488,179,12,2
2488,231,483,50,0
2489,106,763,241,17
2490,201,434,60,0
2491,0,54,515,195
2492,0,22,227,479
2493,54,495,37,24
2494,0,29,259,614
2495,3,79,530,270
2496,58,515,212,16
2497,185,530,40,0
2498,609,228,18,0
2499,246,636,89,0
2500,49,501,270,21
2501,0,45,292,37
